Word,Sentiment
微妙的,positive
微微,positive
微微的,positive
意味深長,positive
意味深長的,positive
慈祥,positive
慈祥的,positive
慈悲,positive
慈悲心,positive
慈悲的,positive
慈悲為懷,positive
慈悲為懷的,positive
慈善,positive
慈善的,positive
感人,positive
感人的,positive
感到滿意,positive
感動,positive
感激,positive
感激的,positive
感謝,positive
感謝的,positive
想像,positive
想像力,positive
想像的,positive
愛心,positive
愛打趣,positive
愛打趣的,positive
愛好,positive
愛好和平,positive
愛好和平的,positive
愛國,positive
愛國心,positive
愛國的,positive
愛情,positive
愛說話,positive
愛說話的,positive
愛慕,positive
慎重,positive
慎重的,positive
慎慮,positive
慎慮的,positive
敬畏,positive
敬重,positive
敬禮,positive
新奇,positive
新奇的,positive
新鮮,positive
新鮮的,positive
暖和,positive
暖和的,positive
極力誇獎,positive
極好,positive
極好的,positive
極好的人,positive
極度高興,positive
極度高興的,positive
極貴重,positive
極貴重的,positive
極樂,positive
極樂的,positive
溫文,positive
溫文儒雅,positive
溫文儒雅的,positive
溫和,positive
溫和的,positive
溫柔,positive
溫柔的,positive
溫柔親切,positive
溫柔親切的,positive
溫順,positive
溫順的,positive
溫暖,positive
溫暖的,positive
準備,positive
準確,positive
準確的,positive
照耀,positive
煥發,positive
當心,positive
當然,positive
當然的,positive
萬能,positive
萬能的,positive
節制,positive
節制的,positive
節約,positive
節約的,positive
節儉,positive
節儉的,positive
經回火後具有的韌度,positive
經得起檢驗,positive
經得起檢驗的,positive
經營,positive
經驗,positive
義務,positive
羨慕,positive
羨慕的,positive
聖人,positive
聖徒,positive
聖潔,positive
聖潔的,positive
補足,positive
補足的,positive
解決,positive
解除,positive
解除武裝,positive
解開,positive
詳細,positive
詳盡,positive
詳盡的,positive
詩意,positive
詩意的,positive
誇獎,positive
詼諧,positive
詼諧的,positive
誠實,positive
誠實的,positive
誠摯,positive
誠摯的,positive
誠懇,positive
誠懇的,positive
資助,positive
資源,positive
資源豐富,positive
資源豐富的,positive
較好,positive
較好者,positive
較優,positive
較優者,positive
道理,positive
道德,positive
道德的,positive
道德崇高,positive
道德崇高的人,positive
達成,positive
達到,positive
逼真,positive
逼真地,positive
逼真的,positive
頌揚,positive
鼓掌,positive
鼓掌歡呼表示通過,positive
鼓掌歡迎,positive
鼓舞,positive
鼓舞人心,positive
鼓舞人心的,positive
鼓舞人心的人,positive
鼓勵,positive
嘉獎,positive
嘟嘟,positive
夥伴,positive
夥伴的,positive
寧靜,positive
寧靜的,positive
實用,positive
實用性,positive
實用性的,positive
實在,positive
實在的,positive
實在論,positive
實在論的,positive
實行,positive
實際,positive
實際可行,positive
實際可行的,positive
實際的,positive
嶄新,positive
嶄新的,positive
慷慨,positive
慷慨的,positive
慷慨的行為,positive
暢談,positive
暢談的,positive
榮耀,positive
榮譽,positive
榮譽的,positive
漂亮,positive
漂亮地,positive
漂亮的,positive
漂亮的東西,positive
滿足,positive
滿意,positive
滿意地說,positive
滿意的,positive
滿懷,positive
滿懷敬畏,positive
滿懷敬畏的,positive
盡情,positive
盡情地,positive
睿智,positive
福利,positive
福氣,positive
稱心,positive
稱讚,positive
端正,positive
端莊,positive
端莊的,positive
管理,positive
精力,positive
精力充沛,positive
精力充沛的,positive
精心,positive
精心的,positive
精巧,positive
精巧地,positive
精巧的,positive
精巧的設計,positive
精明,positive
精明的,positive
精美,positive
精美的,positive
精緻,positive
精緻的,positive
精密,positive
精密的,positive
精細,positive
精細的,positive
精通,positive
精通的,positive
精確,positive
精確性,positive
精確的,positive
精確度,positive
精緻,positive
精緻的,positive
精選,positive
精選的,positive
緊要,positive
認可,positive
認真,positive
認真的,positive
說明,positive
說服,positive
說服力,positive
誘人,positive
豪勇,positive
豪華,positive
豪華的,positive
輔助,positive
輔助的,positive
輕快,positive
輕快地,positive
輕快的,positive
輕鬆,positive
輕鬆的,positive
遠見,positive
儀態高貴,positive
儀態高貴的,positive
增加,positive
增進,positive
增進友誼,positive
增進友誼的,positive
嬉戲,positive
嬉戲的,positive
嫻雅,positive
嫻雅的,positive
嬌美,positive
寬大,positive
寬大的,positive
寬容,positive
寬容的,positive
寬恕,positive
寬恕的,positive
寬闊,positive
寬闊的,positive
審慎,positive
審慎的,positive
寫實,positive
寫實地,positive
寫實的,positive
履行,positive
廣闊,positive
德高望重,positive
德高望重的人,positive
慶祝,positive
慶祝的,positive
慶賀,positive
憐憫,positive
憐憫心,positive
憐憫的,positive
標緻,positive
標緻的,positive
標準的,positive
樂而忘憂,positive
樂而忘憂的,positive
樂事,positive
樂園,positive
樂意,positive
樂意地,positive
樂意的,positive
樂趣,positive
樂觀,positive
樂觀的,positive
毅然,positive
毅然的,positive
澄清,positive
潔淨,positive
潔淨的,positive
潛心,positive
潛心於,positive
熟悉,positive
熟悉的,positive
熟慮,positive
熟練,positive
熟練地,positive
熟練的,positive
熱切,positive
熱切地,positive
熱心,positive
熱心的,positive
熱心腸,positive
熱心腸的,positive
熱忱,positive
熱忱的,positive
熱烈,positive
熱烈的,positive
熱衷,positive
熱衷的,positive
熱情,positive
熱情的,positive
熱望,positive
熱望的,positive
熱愛,positive
熱誠,positive
熱誠地,positive
獎品,positive
獎勵,positive
確定,positive
確信,positive
確實,positive
確實的,positive
締造,positive
締造者,positive
緩和,positive
衛生,positive
衛生的,positive
褒揚,positive
談笑,positive
請求,positive
調和,positive
調和的,positive
調停,positive
調劑,positive
賢人,positive
賢明,positive
賢明的,positive
趣味,positive
趣味相同,positive
趣味相同的,positive
踏實,positive
踏實的,positive
輝煌,positive
輝煌的,positive
輝耀,positive
適任,positive
適合,positive
適合的,positive
適宜,positive
適宜的,positive
適度,positive
適度的,positive
適時,positive
適意,positive
適意的,positive
適當,positive
適當地,positive
適當的,positive
適應,positive
適應的,positive
醇的,positive
醉人,positive
醉心,positive
魅力,positive
儒雅,positive
凝聚,positive
凝聚性,positive
凝聚性的,positive
勳績,positive
噪聲小,positive
噪聲小的,positive
奮爭,positive
奮鬥,positive
奮發,positive
奮進,positive
學習,positive
學識,positive
戰勝,positive
擅長,positive
擁有,positive
擔負,positive
整齊,positive
整齊的,positive
整潔,positive
整潔的,positive
樸素,positive
樸素的,positive
機巧,positive
機敏,positive
機敏地,positive
機敏的,positive
機智,positive
機智的,positive
機會,positive
機警,positive
機靈,positive
機靈的,positive
激勵,positive
獨一無二,positive
獨一無二的,positive
獨立,positive
獨立自主,positive
獨立自主的,positive
獨有,positive
獨有的,positive
獨特,positive
獨特的,positive
獨創,positive
獨創性,positive
積極,positive
積極性,positive
積極的,positive
興旺,positive
興高采烈,positive
興高采烈地,positive
興高采烈的,positive
興盛,positive
興盛的,positive
興趣,positive
興奮,positive
興奮的,positive
親切,positive
親切的,positive
親近,positive
親密,positive
親密的,positive
親愛,positive
親愛的,positive
諧調,positive
諧調的,positive
諾言,positive
遵守,positive
遵從,positive
頭腦清楚,positive
頭腦清楚的,positive
優秀,positive
優秀的,positive
優良,positive
優良的,positive
優於,positive
優美,positive
優美地,positive
優美的,positive
優勝,positive
優勝的,positive
優雅,positive
優勢,positive
優質,positive
優質的,positive
償清,positive
幫手,positive
幫助,positive
幫助脫離困境,positive
懂事,positive
懇求,positive
營養,positive
營養的,positive
燦爛,positive
燦爛的,positive
獲利,positive
獲利的,positive
獲得,positive
獲得勝利,positive
獲勝,positive
獲勝的,positive
瞭解,positive
矯正,positive
縫補,positive
繁茂,positive
繁茂的,positive
繁盛,positive
繁盛的,positive
繁榮,positive
繁榮的,positive
聲望,positive
聲譽,positive
聲譽好,positive
聲譽好的,positive
聰明,positive
聰明的,positive
聰慧,positive
聰慧的,positive
聰穎,positive
聰穎的,positive
聯合,positive
聯合起來,positive
膽量,positive
舉行,positive
舉行凱旋式,positive
謙卑,positive
謙卑的,positive
謙恭,positive
謙恭有禮,positive
謙恭有禮的言辭,positive
謙恭的,positive
謙虛,positive
謙遜,positive
謙遜地,positive
謙遜的,positive
豁免,positive
賺錢,positive
避免,positive
鍾愛,positive
鍛煉,positive
鮮明,positive
鮮明的,positive
鮮豔,positive
鮮豔的,positive
嚮往,positive
獵獲,positive
禮貌,positive
簡易,positive
簡明,positive
簡樸,positive
簡樸的,positive
織補,positive
職責,positive
謹慎,positive
謹慎的,positive
豐富,positive
豐富的,positive
豐滿,positive
豐滿的,positive
豐饒,positive
豐饒的,positive
醫治,positive
寵愛,positive
寵愛的,positive
懷著,positive
懷著希望,positive
懷著希望的,positive
穩固,positive
穩定,positive
穩定性,positive
穩定的,positive
穩重,positive
穩重的,positive
穩健,positive
穩健的,positive
藝術,positive
贊同,positive
贊成,positive
贊成的,positive
贊成的一方,positive
贊成的論點,positive
贊成者,positive
贊成票,positive
贊助,positive
讚許,positive
讚許的,positive
關心,positive
難忘,positive
難忘的,positive
願意,positive
嚴密,positive
嚴肅,positive
嚴肅性,positive
嚴肅的,positive
嚴謹,positive
嚴謹的,positive
寶貴,positive
寶貴的,positive
懺悔,positive
攙扶,positive
覺察,positive
警覺,positive
騰躍,positive
顧慮周到,positive
顧慮周到的,positive
魔力,positive
魔法,positive
權益,positive
歡天喜地,positive
歡呼,positive
歡欣,positive
歡迎,positive
歡迎的,positive
歡笑,positive
歡喜,positive
歡喜的,positive
歡慶,positive
歡慶勝利,positive
歡樂,positive
歡樂的,positive
歡鬧,positive
歡鬧的,positive
歡騰,positive
歡騰的,positive
歡躍,positive
聽話,positive
鑒別力,positive
纖細,positive
纖細的,positive
變平靜,positive
變好,positive
變得較好,positive
變清,positive
邏輯,positive
顯著,positive
顯著地,positive
顯著的,positive
顯赫,positive
顯赫的,positive
驚奇,positive
驚羨,positive
體面,positive
體貼,positive
體貼的,positive
體諒,positive
體諒的,positive
讓步,positive
